hotel_id,name,city,google_rating,price_per_night_inr,amenities,source,total_reviews,condition_label,description
4725,OYO Indraprastha Near Shaniwar Wada,Pune,2.5,,,booking,4.0,Review score,OYO Indraprastha Near Shaniwar Wada offers free WiFi throughout the property and rooms with air conditioning in Pune.
4726,OYO Its South East Residency,Chennai,2.8,,,booking,5.0,Review score,"Set 16 km from Indian Institute of Technology, Madras, OYO Its South East Residency offers 3-star accommodation in Chennai and has a shared lounge."
4727,OYO J2 Service Apartment Near ECR Beach,Chennai,3.6,,,booking,56.0,Review score,OYO J2 Service Apartment Near ECR Beach features air-conditioned rooms with TV in the Sholinganallur district of Chennai. This 3-star hotel offers room service and a 24-hour front desk.
4728,OYO J2 Service Apartment,Chennai,3.7,,,booking,12.0,Review score,"Located in Chennai, 11 km from Arignar Anna Zoological Park, OYO J2 Service Apartment provides rooms with air conditioning. This 3-star hotel offers room service."
4729,OYO Jr Guest House,Jaipur,1.0,,,booking,1.0,Review score,"6.6 km from Govind Dev Ji Temple, OYO Jr Guest House is situated in Jaipur and features air-conditioned rooms."
4730,OYO Kings Suites Near ITC Factory,Bangalore,6.7,,,booking,23.0,Review score,"Featuring 3-star accommodation, OYO Kings Suites Near ITC Factory is set in Bangalore, 4.7 km from Commercial Street and 5.8 km from Brigade Road."
4731,OYO Koc567-hmoca,Cochin,1.0,,,booking,1.0,Review score,"Set in Cochin, 21 km from Kochi Biennale, OYO Koc567-hmoca offers air-conditioned rooms and a restaurant. This 3-star hotel offers room service and a 24-hour front desk."
4732,OYO Le Mint OMR,Chennai,5.4,,,booking,41.0,Review score,Travel Sustainable property
4733,OYO Leelas,Jaipur,8.0,,,booking,1.0,Very good,"Featuring 3-star accommodation, OYO Leelas is set in Jaipur, 5.4 km from Govind Dev Ji Temple and 7.3 km from Jaipur Railway Station. This 3-star hotel offers room service and a 24-hour front desk."
4734,OYO Love India Hotel,Agra,8.0,,,booking,2.0,Very good,"Set in Agra, 1.9 km from Taj Mahal, OYO Love India Hotel offers rooms with air conditioning. The property is situated 8.1 km from Agra Cantonment, 6.6 km from Agra Fort and 6.7 km from Jama Masjid."
4735,OYO Maa Santoshi Inn Near Rdb Cinemas,Kolkata,3.0,,,booking,2.0,Review score,OYO Maa Santoshi Inn Near Rdb Cinemas features air-conditioned rooms with TV in the New Town district of Kolkata. This 3-star hotel offers a shared kitchen and room service.
4736,OYO Majestic Apartments,Cochin,3.5,,,booking,19.0,Review score,"Featuring 3-star accommodation, OYO Majestic Apartments is set in Cochin, 24 km from Kochi Biennale and 14 km from Cochin Shipyard. This 3-star hotel offers room service and a 24-hour front desk."
4737,OYO Majestic Raja Nagari,Cochin,2.4,,,booking,30.0,Review score,Travel Sustainable property
4738,OYO Malali Residency Near Versova Beach,Mumbai,6.9,,,booking,9.0,Review score,"Featuring 3-star accommodation, OYO Malali Residency Near Versova Beach is set in Mumbai, 3.1 km from Bombay Exhibition Centre and 4.5 km from ISKCON."
4739,OYO Malhar Lodging & Boarding Near Imagica,Mumbai,1.0,,,booking,3.0,Review score,"Featuring 3-star accommodation, OYO Malhar Lodging & Boarding Near Imagica is situated in Mumbai, 43 km from Utsav Chowk and 43 km from Kharghar Railway Station."
4740,OYO Metro Club & Guest House Near Badshahnagar Metro Station,Lucknow,10.0,,,booking,1.0,Exceptional,"Set within 6.4 km of Lucknow University and 6 km of KD Singh Stadium, OYO Metro Club & Guest House Near Badshahnagar Metro Station offers rooms with air conditioning and a private bathroom in Lucknow...."
4741,OYO Milan Party Hall,Vadodara,4.8,,,booking,50.0,Review score,"Situated in Vadodara, 5.5 km from Vadodara Railway Station, OYO Milan Party Hall features air-conditioned accommodation and a shared lounge."
4742,OYO Motel Metro Place,ChandÄ«garh,1.0,,,booking,2.0,Review score,"4.3 km from Rock Garden, OYO Motel Metro Place is situated in ChandÄ«garh and features air-conditioned rooms. This 3-star hotel offers room service and a 24-hour front desk."
4743,OYO My Hotel Daksh,Jaipur,4.0,,,booking,3.0,Review score,"Featuring 3-star accommodation, OYO My Hotel Daksh is set in Jaipur, 5.5 km from Govind Dev Ji Temple and 10 km from Birla Mandir Temple, Jaipur."
4744,OYO My Stay Couples Friendly,Jaipur,,,,booking,,,"500 metres from Govind Dev Ji Temple, OYO My Stay Couples Friendly is situated in Jaipur and features air-conditioned rooms."
4745,OYO Nas Tourist Home,Cochin,4.1,,,booking,71.0,Review score,Travel Sustainable property
4746,OYO New Airport Residency,Jaipur,4.2,,,booking,6.0,Review score,"Featuring 3-star accommodation, OYO New Airport Residency is located in Jaipur, 8.5 km from Birla Mandir Temple, Jaipur and 9 km from Govind Dev Ji Temple."
4747,OYO New Delhi Grand,Jaipur,1.0,,,booking,2.0,Review score,OYO New Delhi Grand features air-conditioned rooms with TV in the Amer district of Jaipur. This 3-star hotel offers room service and a 24-hour front desk.
4748,OYO New Hotel City Of Joy Near City Centre Salt Lake,Kolkata,3.7,,,booking,3.0,Review score,"Offering air-conditioned rooms in the Salt Lake district of Kolkata, OYO New Hotel City Of Joy Near City Centre Salt Lake is 5 km from Dumdum Metro Station."
4749,OYO Om Sai Ram Residency,Mumbai,4.7,,,booking,7.0,Review score,"Situated in Mumbai, 37 km from Phoenix Market City Mall, OYO Om Sai Ram Residency features rooms with air conditioning. This 3-star hotel offers room service and a 24-hour front desk."
4750,OYO Oyo Room Narayanpur Battala Near Netaji Subhash Chandra Bose International Airport,Kolkata,,,,booking,,,"Situated 10 km from Dumdum Metro Station, OYO Oyo Room Narayanpur Battala Near Netaji Subhash Chandra Bose International Airport features rooms with air conditioning in Kolkata."
4751,OYO Parvati Niwas,Pune,,,,booking,,,"Featuring 3-star accommodation, OYO Parvati Niwas is set in Pune, 12 km from Aga Khan Palace and 13 km from Bund Garden."
4752,OYO Perungudi,Chennai,2.7,,,booking,17.0,Review score,Travel Sustainable property
4753,OYO Pink City,Jaipur,3.9,,,booking,7.0,Review score,"Situated 5.1 km from Govind Dev Ji Temple, OYO Pink City features rooms with air conditioning in Jaipur. This 3-star hotel offers a 24-hour front desk."
4754,OYO Pk Tomar,AlÄ«garh,,,,booking,,,"Set 14 km from Aligarh Muslim University, OYO Pk Tomar offers rooms with air conditioning in AlÄ«garh. All guest rooms in the hotel are fitted with a TV."
4755,OYO Platinum Inn,ChandÄ«garh,3.9,,,booking,22.0,Review score,"Featuring free WiFi, a barbecue and a terrace, Platinum Inn offers accommodation in ChandÄ«garh. Guests can enjoy the on-site restaurant."
4756,OYO Pratap Guest House Near Indira Nagar Metro Station,Lucknow,6.7,,,booking,3.0,Review score,"Featuring 3-star accommodation, OYO Pratap Guest House Near Indira Nagar Metro Station is set in Lucknow, 12 km from Lucknow University and 1.9 km from Indira Gandhi Pratishthan."
4757,OYO Psr Restaurant And Hotels,AlÄ«garh,,,,booking,,,"Located in AlÄ«garh, 27 km from Aligarh Muslim University, OYO Psr Restaurant And Hotels provides rooms with air conditioning. Guest rooms in the hotel are equipped with a TV."
4758,OYO Raj Hotel,Nagpur,1.5,,,booking,2.0,Review score,"Located 14 km from Vidarbha Cricket Association Stadium, OYO Raj Hotel provides rooms with air conditioning in Nagpur. This 3-star hotel offers room service."
4759,OYO Rajputana Gulab Garh,Jaipur,1.0,,,booking,2.0,Review score,OYO Rajputana Gulab Garh features air-conditioned rooms with TV in the Amer Fort Road district of Jaipur. This 3-star hotel offers room service.
4760,OYO Ram Krishna Palace,Lucknow,4.0,,,booking,3.0,Review score,"Offering air-conditioned rooms in the Gomti Nagar district of Lucknow, OYO Ram Krishna Palace is 13 km from Lucknow University."
4761,OYO Relax Inn Chinarpark Near Netaji Subhash Chandra Bose International Airport,Kolkata,1.0,,,booking,1.0,Review score,OYO Relax Inn Chinarpark Near Netaji Subhash Chandra Bose International Airport features air-conditioned rooms with TV in the New Town district of Kolkata. This 3-star hotel offers room service.
4762,OYO Ridam Hotel,Jaipur,3.5,,,booking,2.0,Review score,"Featuring 3-star accommodation, OYO Ridam Hotel is situated in Jaipur, 11 km from Birla Mandir Temple, Jaipur and 13 km from Govind Dev Ji Temple."
4763,OYO Ritesh Grand,Hyderabad,2.8,,,booking,20.0,Review score,"Featuring 3-star accommodation, OYO 6664 Ritesh Grand is situated in Hyderabad, 11 km from Nehru Zoological Park and 13 km from Golkonda Fort."
4764,OYO River View Resort,Alleppey,1.0,,,booking,1.0,Review score,"Featuring 3-star accommodation, OYO River View Resort is set in Alleppey, 2.4 km from Mullakkal Rajarajeswari Temple and 4.6 km from Alleppey Lighthouse."
4765,OYO RMG Stays,Ajmer,4.7,,,booking,30.0,Review score,"Located in Ajmer, 1.8 km from Ajmer Junction, OYO RMG Stays provides rooms with air conditioning. This 3-star hotel offers room service and a 24-hour front desk."
4766,OYO Royal Palm,AlÄ«garh,,,,booking,,,"Set in AlÄ«garh, 12 km from Aligarh Muslim University, OYO Royal Palm offers rooms with air conditioning. With free WiFi, this 3-star hotel offers room service and a 24-hour front desk."
4767,OYO Royal Residency Near Hare Krishna Hill,Bangalore,4.3,,,booking,3.0,Review score,"Set 5.1 km from Yeswanthpur Railway Station, OYO Royal Residency Near Hare Krishna Hill offers 3-star accommodation in Bangalore and features a restaurant."
4768,OYO Royal Suites,Cochin,4.3,,,booking,4.0,Review score,Travel Sustainable property
4769,OYO S K Hotel & Restaurant,Bhopal,,,,booking,,,"Featuring 3-star accommodation, OYO S K Hotel & Restaurant is located in Bhopal, 6 km from Habibganj Station and 8.1 km from Museum of Man."
4770,OYO S R Hotel And Marriage Hall Near Chaudhary Charan Singh International Airport,Lucknow,,,,booking,,,"Featuring 3-star accommodation, OYO S R Hotel And Marriage Hall Near Chaudhary Charan Singh International Airport is situated in Lucknow, 15 km from Lucknow University and 12 km from Lucknow Junction..."
4771,OYO S V Residency Kajaguda Near Shilparamam,Hyderabad,4.6,,,booking,5.0,Review score,"Featuring 3-star accommodation, OYO S V Residency Kajaguda Near Shilparamam is situated in Hyderabad, 7.1 km from ISB and 7.3 km from Golkonda Fort."
4772,OYO Sa Thirumala Residency Near Snow World,Hyderabad,3.5,,,booking,19.0,Review score,"Featuring 3-star accommodation, OYO Sa Thirumala Residency Near Snow World is located in Hyderabad, 2.3 km from AP State Archaeology Museum and 1.9 km from Snow World."
4773,OYO Sahasra Residency Near Nexus Hyderabad,Hyderabad,1.8,,,booking,12.0,Review score,"Set in Hyderabad, 11 km from City Centre Mall, OYO Sahasra Residency Near Nexus Hyderabad offers air-conditioned rooms and a terrace. This 3-star hotel offers room service and a 24-hour front desk."
4774,OYO Sai Hostel & Hotel,Lucknow,,,,booking,,,"Featuring 3-star accommodation, OYO Sai Hostel & Hotel is situated in Lucknow, 13 km from Lucknow University and 4.2 km from Indira Gandhi Pratishthan."
4775,OYO Sai Hotel,Alwar,1.0,,,booking,1.0,Review score,"OYO Sai Hotel in Alwar has 3-star accommodation with a restaurant. At the hotel, rooms are fitted with air conditioning and a TV."
4776,OYO Sam Guest House Near Marina Beach,Chennai,2.5,,,booking,2.0,Review score,"Situated conveniently in the centre of Chennai, OYO Sam Guest House Near Marina Beach provides 3-star accommodation close to Marina Beach and Ma Chidambaram Stadium."
4777,OYO Samudra Executive,Pune,9.0,,,booking,1.0,Superb,"Featuring 3-star accommodation, OYO Samudra Executive is located in Pune, 12 km from Pune Railway Station and 14 km from Raja Dinkar Kelkar Museum."
4778,OYO Sanvisha Guest House Nagaon,Alibag,,,,booking,,,"OYO Sanvisha Guest House Nagaon is a 2-star property set in Alibag. Featuring room service, this property also welcomes guests with a restaurant and a children's playground."
4779,OYO Sathya Service Apartment Near Koyambedu Metro Station,Chennai,1.0,,,booking,1.0,Review score,"Set 10 km from Madras Medical College, OYO Sathya Service Apartment Near Koyambedu Metro Station features rooms with air conditioning in Chennai."
4780,OYO Shivar Guest House Near Carnival Cinemas Imax,Mumbai,5.7,,,booking,21.0,Review score,"Featuring 3-star accommodation, OYO Shivar Guest House Near Carnival Cinemas Imax is located in Mumbai, 5.7 km from Phoenix Market City Mall and 5.9 km from Dadar Railway Station."
4781,OYO Shree Balaji Tower,Bhopal,2.0,,,booking,2.0,Review score,"Featuring 3-star accommodation, OYO Shree Balaji Tower is set in Bhopal, 5.3 km from Museum of Man and 6.5 km from Habibganj Station."
4782,OYO Shree Gowri Comfort Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,Bangalore,,,,booking,,,"Featuring 3-star accommodation, OYO Shree Gowri Comfort Near Ragigudda Sri Prasanna Anjaneyaswamy Temple is located in Bangalore, 6.7 km from Forum Mall, Koramangala and 10 km from Bull Temple."
4783,OYO Shree Mangalkamna,Jaipur,5.3,,,booking,4.0,Review score,"Featuring 3-star accommodation, OYO Shree Mangalkamna is located in Jaipur, 5.9 km from Govind Dev Ji Temple and 7.9 km from Jaipur Railway Station."
4784,OYO Shree Shayam Hotel,Jaipur,,,,booking,,,OYO Shree Shayam Hotel offers free WiFi throughout the property and rooms with air conditioning in Jaipur.
4785,OYO Shyam Kripa Hotel,KÄnpur,,,,booking,,,"Located in KÄnpur, 5.1 km from KÄnpur Central Station, OYO Shyam Kripa Hotel provides air-conditioned rooms and a restaurant. This 3-star hotel offers room service."
4786,OYO Siddharth Regency,Indore,3.0,,,booking,4.0,Review score,"Featuring 3-star accommodation, OYO Siddharth Regency is set in Indore, 7.2 km from Rajwada Palace and 8.5 km from Indore Junction Station."
4787,OYO SilverKey Babul Nagar,Indore,4.5,,,booking,2.0,Review score,"Located in Indore, 5.7 km from Indore Junction Station, OYO SilverKey Babul Nagar provides rooms with air conditioning. With free WiFi, this 3-star hotel offers room service and a 24-hour front desk."
4788,OYO SilverKey Harma Residency Near Jazz Cinemas Luxe,Chennai,2.3,,,booking,33.0,Review score,Travel Sustainable property
4789,OYO SilverKey Tonk Phatak,Jaipur,3.3,,,booking,11.0,Review score,"Featuring 4-star accommodation, OYO SilverKey Tonk Phatak is located in Jaipur, 1.2 km from Govind Dev Ji Temple and 3.8 km from Birla Mandir Temple, Jaipur."
4790,OYO Sree Lakshmi Residency Near Hare Krishna Hill,Bangalore,2.6,,,booking,22.0,Review score,"Offering air-conditioned rooms in the Yeshwantpur district of Bangalore, OYO Sree Lakshmi Residency Near Hare Krishna Hill is 1.1 km from Yeswanthpur Railway Station."
4791,OYO Ss Villa,Lucknow,2.0,,,booking,2.0,Review score,"Offering air-conditioned rooms in the Gomti Nagar district of Lucknow, OYO Ss Villa is 12 km from Lucknow University."
4792,OYO Swastik Guest House,Kolkata,,,,booking,,,"Featuring 3-star accommodation, OYO Swastik Guest House is set in Kolkata, 13 km from Dumdum Metro Station and 16 km from M G Road Metro Station."
4793,OYO Syham Leelas,Jaipur,,,,booking,,,"Featuring 3-star accommodation, OYO Syham Leelas is situated in Jaipur, 5.1 km from Govind Dev Ji Temple and 7 km from Jaipur Railway Station."
4794,OYO The Best Hotel Near Sudarshan Cinema,Lucknow,4.0,,,booking,2.0,Review score,"Featuring 3-star accommodation, OYO The Best Hotel Near Sudarshan Cinema is situated in Lucknow, 1.5 km from Lucknow Junction Railway Station and 3.8 km from KD Singh Stadium."
4795,OYO The Meteor,Nagpur,10.0,,,booking,1.0,Exceptional,"Featuring 3-star accommodation, OYO The Meteor is located in Nagpur, 13 km from Vidarbha Cricket Association Stadium and 8.5 km from Shri Swaminarayan Temple."
4796,OYO The Olive Near City Centre Salt Lake,Kolkata,3.5,,,booking,33.0,Review score,OYO The Olive Near City Centre Salt Lake features air-conditioned rooms with TV in the Salt Lake district of Kolkata. This 3-star hotel offers a shared kitchen and a shared lounge.
4797,OYO The Park View Inn,Chennai,2.7,,,booking,49.0,Review score,"Set in the Central Chennai district of Chennai, OYO 5208 The Park View Inn is 1.8 km from Government Museum Chennai. Popular points of interest nearby include Fort Museum and Apollo Hospital."
4798,OYO The Party Mansion,Bareilly,5.4,,,booking,7.0,Review score,"OYO The Party Mansion is a 3-star property set in Bareilly. With a shared lounge, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom."
4799,OYO The Royal Haveli,Jaipur,,,,booking,,,"Set 10 km from Jaipur Railway Station, OYO The Royal Haveli offers 3-star accommodation in Jaipur and has a restaurant."
4800,OYO Thykoodam Sleep Inn,Cochin,2.3,,,booking,12.0,Review score,"OYO Thykoodam Sleep Inn features air-conditioned rooms with TV in the Ernakulam district of Cochin. This 3-star hotel offers room service, a 24-hour front desk and free WiFi."
4801,OYO Townhouse 051 Lal Kothi,Jaipur,3.3,,,booking,55.0,Review score,Travel Sustainable property
4802,OYO Townhouse 093 Ramamurthy Nagar Near Baiyappanahalli Metro Station,Bangalore,3.8,,,booking,43.0,Review score,"Featuring 4-star accommodation, OYO Townhouse 093 Ramamurthy Nagar Near Baiyappanahalli Metro Station is situated in Bangalore, 8.9 km from Commercial Street and 10 km from Brigade Road."
